index,id,title,categories,abstract,doi,created,updated,authors
490,2210.12826,"towards real-time text2video via clip-guided, pixel-level optimization",cs.cv cs.lg,"we introduce an approach to generating videos based on a series of given language descriptions. frames of the video are generated sequentially and optimized by guidance from the clip image-text encoder; iterating through language descriptions, weighting the current description higher than others. as opposed to optimizing through an image generator model itself, which tends to be computationally heavy, the proposed approach computes the clip loss directly at the pixel level, achieving general content at a speed suitable for near real-time systems. the approach can generate videos in up to 720p resolution, variable frame-rates, and arbitrary aspect ratios at a rate of 1-2 frames per second. please visit our website to view videos and access our open-source code: https://pschaldenbrand.github.io/text2video/ .",,2022-10-23,,"['peter schaldenbrand', 'zhixuan liu', 'jean oh']"
491,2210.12839,decentralized stochastic bilevel optimization with improved   per-iteration complexity,math.oc cs.dc cs.lg,"bilevel optimization recently has received tremendous attention due to its great success in solving important machine learning problems like meta learning, reinforcement learning, and hyperparameter optimization. extending single-agent training on bilevel problems to the decentralized setting is a natural generalization, and there has been a flurry of work studying decentralized bilevel optimization algorithms. however, it remains unknown how to design the distributed algorithm with sample complexity and convergence rate comparable to sgd for stochastic optimization, and at the same time without directly computing the exact hessian or jacobian matrices. in this paper we propose such an algorithm. more specifically, we propose a novel decentralized stochastic bilevel optimization (dsbo) algorithm that only requires first order stochastic oracle, hessian-vector product and jacobian-vector product oracle. the sample complexity of our algorithm matches the currently best known results for dsbo, and the advantage of our algorithm is that it does not require estimating the full hessian and jacobian matrices, thereby having improved per-iteration complexity.",,2022-10-23,,"['xuxing chen', 'minhui huang', 'shiqian ma', 'krishnakumar balasubramanian']"
492,2210.12841,a cooperative reinforcement learning environment for detecting and   penalizing betrayal,cs.lg cs.gt cs.ma,"in this paper we present a reinforcement learning environment that leverages agent cooperation and communication, aimed at detection, learning and ultimately penalizing betrayal patterns that emerge in the behavior of self-interested agents. we provide a description of game rules, along with interesting cases of betrayal and trade-offs that arise. preliminary experimental investigations illustrate a) betrayal emergence, b) deceptive agents outperforming honest baselines and b) betrayal detection based on classification of behavioral features, which surpasses probabilistic detection baselines. finally, we propose approaches for penalizing betrayal, list directions for future work and suggest interesting extensions of the environment towards capturing and exploring increasingly complex patterns of social interactions.",,2022-10-23,,['nikiforos pittaras']
493,2210.12853,deep-learning-based precipitation nowcasting with ground weather station   data and radar data,physics.ao-ph cs.ai cs.cv cs.lg,"recently, many deep-learning techniques have been applied to various weather-related prediction tasks, including precipitation nowcasting (i.e., predicting precipitation levels and locations in the near future). most existing deep-learning-based approaches for precipitation nowcasting, however, consider only radar and/or satellite images as inputs, and meteorological observations collected from ground weather stations, which are sparsely located, are relatively unexplored. in this paper, we propose asoc, a novel attentive method for effectively exploiting ground-based meteorological observations from multiple weather stations. asoc is designed to capture temporal dynamics of the observations and also contextual relationships between them. asoc is easily combined with existing image-based precipitation nowcasting models without changing their architectures. we show that such a combination improves the average critical success index (csi) of predicting heavy (at least 10 mm/hr) and light (at least 1 mm/hr) rainfall events at 1-6 hr lead times by 5.7%, compared to the original image-based model, using the radar images and ground-based observations around south korea collected from 2014 to 2020.",,2022-10-20,,"['jihoon ko', 'kyuhan lee', 'hyunjin hwang', 'kijung shin']"
494,2210.12860,explicit second-order min-max optimization methods with optimal   convergence guarantee,math.oc cs.cc cs.lg,"we propose and analyze exact and inexact regularized newton-type methods for finding a global saddle point of a \textit{convex-concave} unconstrained min-max optimization problem. compared to their first-order counterparts, investigations of second-order methods for min-max optimization are relatively limited, as obtaining global rates of convergence with second-order information is much more involved. in this paper, we highlight how second-order information can be used to speed up the dynamics of dual extrapolation methods {despite inexactness}. specifically, we show that the proposed algorithms generate iterates that remain within a bounded set and the averaged iterates converge to an $\epsilon$-saddle point within $o(\epsilon^{-2/3})$ iterations in terms of a gap function. our algorithms match the theoretically established lower bound in this context and our analysis provides a simple and intuitive convergence analysis for second-order methods without requiring any compactness assumptions. finally, we present a series of numerical experiments on synthetic and real data that demonstrate the efficiency of the proposed algorithms.",,2022-10-23,,"['tianyi lin', 'panayotis mertikopoulos', 'michael i. jordan']"
495,2210.12861,tight relative estimation in the mean of bernoulli random variables,cs.lg math.pr math.st stat.co stat.th,"given a stream of bernoulli random variables, consider the problem of estimating the mean of the random variable within a specified relative error with a specified probability of failure. until now, the gamma bernoulli approximation scheme (gbas) was the method that accomplished this goal using the smallest number of average samples. in this work, a new method is introduced that is faster when the mean is bounded away from zero. the process uses a two-stage process together with some simple inequalities to get rigorous bounds on the error probability.",,2022-10-23,,['mark huber']
496,2210.12864,k-sam: sharpness-aware minimization at the speed of sgd,cs.lg cs.cv,"sharpness-aware minimization (sam) has recently emerged as a robust technique for improving the accuracy of deep neural networks. however, sam incurs a high computational cost in practice, requiring up to twice as much computation as vanilla sgd. the computational challenge posed by sam arises because each iteration requires both ascent and descent steps and thus double the gradient computations. to address this challenge, we propose to compute gradients in both stages of sam on only the top-k samples with highest loss. k-sam is simple and extremely easy-to-implement while providing significant generalization boosts over vanilla sgd at little to no additional cost.",,2022-10-23,,"['renkun ni', 'ping-yeh chiang', 'jonas geiping', 'micah goldblum', 'andrew gordon wilson', 'tom goldstein']"
497,2210.12865,knowledge transfer from answer ranking to answer generation,cs.cl cs.lg,"recent studies show that question answering (qa) based on answer sentence selection (as2) can be improved by generating an improved answer from the top-k ranked answer sentences (termed genqa). this allows for synthesizing the information from multiple candidates into a concise, natural-sounding answer. however, creating large-scale supervised training data for genqa models is very challenging. in this paper, we propose to train a genqa model by transferring knowledge from a trained as2 model, to overcome the aforementioned issue. first, we use an as2 model to produce a ranking over answer candidates for a set of questions. then, we use the top ranked candidate as the generation target, and the next k top ranked candidates as context for training a genqa model. we also propose to use the as2 model prediction scores for loss weighting and score-conditioned input/output shaping, to aid the knowledge transfer. our evaluation on three public and one large industrial datasets demonstrates the superiority of our approach over the as2 baseline, and genqa trained using supervised data.",,2022-10-23,,"['matteo gabburo', 'rik koncel-kedziorski', 'siddhant garg', 'luca soldaini', 'alessandro moschitti']"
498,2210.12867,deep equilibrium approaches to diffusion models,cs.lg cs.cv,"diffusion-based generative models are extremely effective in generating high-quality images, with generated samples often surpassing the quality of those produced by other models under several metrics. one distinguishing feature of these models, however, is that they typically require long sampling chains to produce high-fidelity images. this presents a challenge not only from the lenses of sampling time, but also from the inherent difficulty in backpropagating through these chains in order to accomplish tasks such as model inversion, i.e. approximately finding latent states that generate known images. in this paper, we look at diffusion models through a different perspective, that of a (deep) equilibrium (deq) fixed point model. specifically, we extend the recent denoising diffusion implicit model (ddim; song et al. 2020), and model the entire sampling chain as a joint, multivariate fixed point system. this setup provides an elegant unification of diffusion and equilibrium models, and shows benefits in 1) single image sampling, as it replaces the fully-serial typical sampling process with a parallel one; and 2) model inversion, where we can leverage fast gradients in the deq setting to much more quickly find the noise that generates a given image. the approach is also orthogonal and thus complementary to other methods used to reduce the sampling time, or improve model inversion. we demonstrate our method's strong performance across several datasets, including cifar10, celeba, and lsun bedrooms and churches.",,2022-10-23,,"['ashwini pokle', 'zhengyang geng', 'zico kolter']"
499,2210.12870,imbalanced class data performance evaluation and improvement using novel   generative adversarial network-based approach: ssg and gbo,cs.lg,"class imbalance in a dataset is one of the major challenges that can significantly impact the performance of machine learning models resulting in biased predictions. numerous techniques have been proposed to address class imbalanced problems, including, but not limited to, oversampling, undersampling, and cost-sensitive approaches. due to its ability to generate synthetic data, oversampling techniques such as the synthetic minority oversampling technique (smote) is among the most widely used methodology by researchers. however, one of smote's potential disadvantages is that newly created minor samples may overlap with major samples. as an effect, the probability of ml models' biased performance towards major classes increases. recently, generative adversarial network (gan) has garnered much attention due to its ability to create almost real samples. however, gan is hard to train even though it has much potential. this study proposes two novel techniques: gan-based oversampling (gbo) and support vector machine-smote-gan (ssg) to overcome the limitations of the existing oversampling approaches. the preliminary computational result shows that ssg and gbo performed better on the expanded imbalanced eight benchmark datasets than the original smote. the study also revealed that the minor sample generated by ssg demonstrates gaussian distributions, which is often difficult to achieve using original smote.",,2022-10-23,,"['md manjurul ahsan', 'md shahin ali', 'zahed siddique']"
500,2210.12871,tighter abstract queries in neural network verification,cs.lg cs.lo cs.ne,"neural networks have become critical components of reactive systems in various domains within computer science. despite their excellent performance, using neural networks entails numerous risks that stem from our lack of ability to understand and reason about their behavior. due to these risks, various formal methods have been proposed for verifying neural networks; but unfortunately, these typically struggle with scalability barriers. recent attempts have demonstrated that abstraction-refinement approaches could play a significant role in mitigating these limitations; but these approaches can often produce networks that are so abstract, that they become unsuitable for verification. to deal with this issue, we present cegarette, a novel verification mechanism where both the system and the property are abstracted and refined simultaneously. we observe that this approach allows us to produce abstract networks which are both small and sufficiently accurate, allowing for quick verification times while avoiding a large number of refinement steps. for evaluation purposes, we implemented cegarette as an extension to the recently proposed cegar-nn framework. our results are very promising, and demonstrate a significant improvement in performance over multiple benchmarks.",,2022-10-23,,"['elazar cohen', 'yizhak yisrael elboher', 'clark barrett', 'guy katz']"
501,2210.12873,flip: a provable defense framework for backdoor mitigation in federated   learning,cs.cr cs.ai cs.lg,"federated learning (fl) is a distributed learning paradigm that enables different parties to train a model together for high quality and strong privacy protection. in this scenario, individual participants may get compromised and perform backdoor attacks by poisoning the data (or gradients). existing work on robust aggregation and certified fl robustness does not study how hardening benign clients can affect the global model (and the malicious clients). in this work, we theoretically analyze the connection among cross-entropy loss, attack success rate, and clean accuracy in this setting. moreover, we propose a trigger reverse engineering based defense and show that our method can achieve robustness improvement with guarantee (i.e., reducing the attack success rate) without affecting benign accuracy. we conduct comprehensive experiments across different datasets and attack settings. our results on eight competing sota defense methods show the empirical superiority of our method on both single-shot and continuous fl backdoor attacks.",,2022-10-23,,"['kaiyuan zhang', 'guanhong tao', 'qiuling xu', 'siyuan cheng', 'shengwei an', 'yingqi liu', 'shiwei feng', 'guangyu shen', 'pin-yu chen', 'shiqing ma', 'xiangyu zhang']"
502,2210.12874,tail batch sampling: approximating global contrastive losses as   optimization over batch assignments,cs.lg cs.cl stat.ml,"contrastive learning has recently achieved state-of-the-art performance in a wide range of tasks. many contrastive learning approaches use mined hard negatives to make batches more informative during training but these approaches are inefficient as they increase epoch length proportional to the number of mined negatives and require frequent updates of nearest neighbor indices or mining from recent batches. in this work, we provide an alternative to hard negative mining in supervised contrastive learning, tail batch sampling (tbs), an efficient approximation to the batch assignment problem that upper bounds the gap between the global and training losses, $\mathcal{l}^{global} - \mathcal{l}^{train}$. tbs \textbf{improves state-of-the-art performance} in sentence embedding (+0.37 spearman) and code-search tasks (+2.2\% mrr), is easy to implement - requiring only a few additional lines of code, does not maintain external data structures such as nearest neighbor indices, is more computationally efficient when compared to the most minimal hard negative mining approaches, and makes no changes to the model being trained.",,2022-10-23,,"['vin sachidananda', 'ziyi yang', 'chenguang zhu']"
503,2210.12882,stochastic mirror descent for large-scale sparse recovery,stat.ml cs.lg math.oc math.st stat.th,"in this paper we discuss an application of stochastic approximation to statistical estimation of high-dimensional sparse parameters. the proposed solution reduces to resolving a penalized stochastic optimization problem on each stage of a multistage algorithm; each problem being solved to a prescribed accuracy by the non-euclidean composite stochastic mirror descent (csmd) algorithm. assuming that the problem objective is smooth and quadratically minorated and stochastic perturbations are sub-gaussian, our analysis prescribes the method parameters which ensure fast convergence of the estimation error (the radius of a confidence ball of a given norm around the approximate solution). this convergence is linear during the first ""preliminary"" phase of the routine and is sublinear during the second ""asymptotic"" phase. we consider an application of the proposed approach to sparse generalized linear regression problem. in this setting, we show that the proposed algorithm attains the optimal convergence of the estimation error under weak assumptions on the regressor distribution. we also present a numerical study illustrating the performance of the algorithm on high-dimensional simulation data.",,2022-10-23,,"['sasila ilandarideva', 'yannis bekri', 'anatoli juditsky', 'vianney perchet']"
504,2210.12892,aacher: assorted actor-critic deep reinforcement learning with hindsight   experience replay,cs.ro cs.lg,"actor learning and critic learning are two components of the outstanding and mostly used deep deterministic policy gradient (ddpg) reinforcement learning method. since actor and critic learning plays a significant role in the overall robot's learning, the performance of the ddpg approach is relatively sensitive and unstable as a result. we propose a multi-actor-critic ddpg for reliable actor-critic learning to further enhance the performance and stability of ddpg. this multi-actor-critic ddpg is then integrated with hindsight experience replay (her) to form our new deep learning framework called aacher. aacher uses the average value of multiple actors or critics to substitute the single actor or critic in ddpg to increase resistance in the case when one actor or critic performs poorly. numerous independent actors and critics can also gain knowledge from the environment more broadly. we implemented our proposed aacher on goal-based environments: auboreach, fetchreach-v1, fetchpush-v1, fetchslide-v1, and fetchpickandplace-v1. for our experiments, we used various instances of actor/critic combinations, among which a10c10 and a20c20 were the best-performing combinations. overall results show that aacher outperforms the traditional algorithm (ddpg+her) in all of the actor/critic number combinations that are used for evaluation. when used on fetchpickandplace-v1, the performance boost for a20c20 is as high as roughly 3.8 times the success rate in ddpg+her.",,2022-10-23,,"['adarsh sehgal', 'muskan sehgal', 'hung manh la']"
505,2210.12908,predicting the citation count and citescore of journals one year in   advance,cs.dl cs.lg,"prediction of the future performance of academic journals is a task that can benefit a variety of stakeholders including editorial staff, publishers, indexing services, researchers, university administrators and granting agencies. using historical data on journal performance, this can be framed as a machine learning regression problem. in this work, we study two such regression tasks: 1) prediction of the number of citations a journal will receive during the next calendar year, and 2) prediction of the elsevier citescore a journal will be assigned for the next calendar year. to address these tasks, we first create a dataset of historical bibliometric data for journals indexed in scopus. we propose the use of neural network models trained on our dataset to predict the future performance of journals. to this end, we perform feature selection and model configuration for a multi-layer perceptron and a long short-term memory. through experimental comparisons to heuristic prediction baselines and classical machine learning models, we demonstrate superior performance in our proposed models for the prediction of future citation and citescore values.",,2022-10-23,,"['william croft', 'jörg-rüdiger sack']"
506,2210.12914,a novel adaptive causal sampling method for physics-informed neural   networks,cs.lg cs.na math.na,"physics-informed neural networks (pinns) have become a kind of attractive machine learning method for obtaining solutions of partial differential equations (pdes). training pinns can be seen as a semi-supervised learning task, in which only exact values of initial and boundary points can be obtained in solving forward problems, and in the whole spatio-temporal domain collocation points are sampled without exact labels, which brings training difficulties. thus the selection of collocation points and sampling methods are quite crucial in training pinns. existing sampling methods include fixed and dynamic types, and in the more popular latter one, sampling is usually controlled by pde residual loss. we point out that it is not sufficient to only consider the residual loss in adaptive sampling and sampling should obey temporal causality. we further introduce temporal causality into adaptive sampling and propose a novel adaptive causal sampling method to improve the performance and efficiency of pinns. numerical experiments of several pdes with high-order derivatives and strong nonlinearity, including cahn hilliard and kdv equations, show that the proposed sampling method can improve the performance of pinns with few collocation points. we demonstrate that by utilizing such a relatively simple sampling method, prediction performance can be improved up to two orders of magnitude compared with state-of-the-art results with almost no extra computation cost, especially when points are limited.",,2022-10-23,,"['jia guo', 'haifeng wang', 'chenping hou']"
507,2210.12918,unsupervised object representation learning using translation and   rotation group equivariant vae,cs.cv cs.lg,"in many imaging modalities, objects of interest can occur in a variety of locations and poses (i.e. are subject to translations and rotations in 2d or 3d), but the location and pose of an object does not change its semantics (i.e. the object's essence). that is, the specific location and rotation of an airplane in satellite imagery, or the 3d rotation of a chair in a natural image, or the rotation of a particle in a cryo-electron micrograph, do not change the intrinsic nature of those objects. here, we consider the problem of learning semantic representations of objects that are invariant to pose and location in a fully unsupervised manner. we address shortcomings in previous approaches to this problem by introducing target-vae, a translation and rotation group-equivariant variational autoencoder framework. target-vae combines three core innovations: 1) a rotation and translation group-equivariant encoder architecture, 2) a structurally disentangled distribution over latent rotation, translation, and a rotation-translation-invariant semantic object representation, which are jointly inferred by the approximate inference network, and 3) a spatially equivariant generator network. in comprehensive experiments, we show that target-vae learns disentangled representations without supervision that significantly improve upon, and avoid the pathologies of, previous methods. when trained on images highly corrupted by rotation and translation, the semantic representations learned by target-vae are similar to those learned on consistently posed objects, dramatically improving clustering in the semantic latent space. furthermore, target-vae is able to perform remarkably accurate unsupervised pose and location inference. we expect methods like target-vae will underpin future approaches for unsupervised object generation, pose prediction, and object detection.",,2022-10-23,,"['alireza nasiri', 'tristan bepler']"
508,2210.12924,olla: decreasing the memory usage of neural networks by optimizing the   lifetime and location of arrays,cs.lg,"the size of deep neural networks has grown exponentially in recent years. unfortunately, hardware devices have not kept pace with the rapidly increasing memory requirements. to cope with this, researchers have turned to techniques such as spilling and recomputation, which increase training time, or reduced precision and model pruning, which can affect model accuracy. we present olla, an algorithm that optimizes the lifetime and memory location of the tensors used to train neural networks. our method reduces the memory usage of existing neural networks, without needing any modification to the models or their training procedures. we formulate the problem as a joint integer linear program (ilp). we present several techniques to simplify the encoding of the problem, and enable our approach to scale to the size of state-of-the-art neural networks using an off-the-shelf ilp solver. we experimentally demonstrate that olla only takes minutes if not seconds to allow the training of neural networks using one-third less memory on average.",,2022-10-23,,"['benoit steiner', 'mostafa elhoushi', 'jacob kahn', 'james hegarty']"
509,2210.12928,gflowout: dropout with generative flow networks,cs.lg cs.ai,"bayesian inference offers principled tools to tackle many critical problems with modern neural networks such as poor calibration and generalization, and data inefficiency. however, scaling bayesian inference to large architectures is challenging and requires restrictive approximations. monte carlo dropout has been widely used as a relatively cheap way for approximate inference and to estimate uncertainty with deep neural networks. traditionally, the dropout mask is sampled independently from a fixed distribution. recent works show that the dropout mask can be viewed as a latent variable, which can be inferred with variational inference. these methods face two important challenges: (a) the posterior distribution over masks can be highly multi-modal which can be difficult to approximate with standard variational inference and (b) it is not trivial to fully utilize sample-dependent information and correlation among dropout masks to improve posterior estimation. in this work, we propose gflowout to address these issues. gflowout leverages the recently proposed probabilistic framework of generative flow networks (gflownets) to learn the posterior distribution over dropout masks. we empirically demonstrate that gflowout results in predictive distributions that generalize better to out-of-distribution data, and provide uncertainty estimates which lead to better performance in downstream tasks.",,2022-10-23,,"['dianbo liu', 'moksh jain', 'bonaventure dossou', 'qianli shen', 'salem lahlou', 'anirudh goyal', 'nikolay malkin', 'chris emezue', 'dinghuai zhang', 'nadhir hassen', 'xu ji', 'kenji kawaguchi', 'yoshua bengio']"
510,2210.12929,finding memo: extractive memorization in constrained sequence generation   tasks,cs.cl cs.ai cs.lg,"memorization presents a challenge for several constrained natural language generation (nlg) tasks such as neural machine translation (nmt), wherein the proclivity of neural models to memorize noisy and atypical samples reacts adversely with the noisy (web crawled) datasets. however, previous studies of memorization in constrained nlg tasks have only focused on counterfactual memorization, linking it to the problem of hallucinations. in this work, we propose a new, inexpensive algorithm for extractive memorization (exact training data generation under insufficient context) in constrained sequence generation tasks and use it to study extractive memorization and its effects in nmt. we demonstrate that extractive memorization poses a serious threat to nmt reliability by qualitatively and quantitatively characterizing the memorized samples as well as the model behavior in their vicinity. based on empirical observations, we develop a simple algorithm which elicits non-memorized translations of memorized samples from the same model, for a large fraction of such samples. finally, we show that the proposed algorithm could also be leveraged to mitigate memorization in the model through finetuning. we have released the code to reproduce our results at https://github.com/vyraun/finding-memo.",,2022-10-23,,"['vikas raunak', 'arul menezes']"
511,2210.12933,multi-agent path finding via tree lstm,cs.ai cs.lg cs.ma,"in recent years, multi-agent path finding (mapf) has attracted attention from the fields of both operations research (or) and reinforcement learning (rl). however, in the 2021 flatland3 challenge, a competition on mapf, the best rl method scored only 27.9, far less than the best or method. this paper proposes a new rl solution to flatland3 challenge, which scores 125.3, several times higher than the best rl solution before. we creatively apply a novel network architecture, treelstm, to mapf in our solution. together with several other rl techniques, including reward shaping, multiple-phase training, and centralized control, our solution is comparable to the top 2-3 or methods.",,2022-10-23,,"['yuhao jiang', 'kunjie zhang', 'qimai li', 'jiaxin chen', 'xiaolong zhu']"
512,2210.12936,selecting and composing learning rate policies for deep neural networks,cs.lg,"the choice of learning rate (lr) functions and policies has evolved from a simple fixed lr to the decaying lr and the cyclic lr, aiming to improve the accuracy and reduce the training time of deep neural networks (dnns). this paper presents a systematic approach to selecting and composing an lr policy for effective dnn training to meet desired target accuracy and reduce training time within the pre-defined training iterations. it makes three original contributions. first, we develop an lr tuning mechanism for auto-verification of a given lr policy with respect to the desired accuracy goal under the pre-defined training time constraint. second, we develop an lr policy recommendation system (lrbench) to select and compose good lr policies from the same and/or different lr functions through dynamic tuning, and avoid bad choices, for a given learning task, dnn model and dataset. third, we extend lrbench by supporting different dnn optimizers and show the significant mutual impact of different lr policies and different optimizers. evaluated using popular benchmark datasets and different dnn models (lenet, cnn3, resnet), we show that our approach can effectively deliver high dnn test accuracy, outperform the existing recommended default lr policies, and reduce the dnn training time by 1.6$\sim$6.7$\times$ to meet a targeted model accuracy.",,2022-10-23,,"['yanzhao wu', 'ling liu']"
513,2210.12940,heterogeneous information crossing on graphs for session-based   recommender systems,cs.ir cs.lg,"recommender systems are fundamental information filtering techniques to recommend content or items that meet users' personalities and potential needs. as a crucial solution to address the difficulty of user identification and unavailability of historical information, session-based recommender systems provide recommendation services that only rely on users' behaviors in the current session. however, most existing studies are not well-designed for modeling heterogeneous user behaviors and capturing the relationships between them in practical scenarios. to fill this gap, in this paper, we propose a novel graph-based method, namely heterogeneous information crossing on graphs (hicg). hicg utilizes multiple types of user behaviors in the sessions to construct heterogeneous graphs, and captures users' current interests with their long-term preferences by effectively crossing the heterogeneous information on the graphs. in addition, we also propose an enhanced version, named hicg-cl, which incorporates contrastive learning (cl) technique to enhance item representation ability. by utilizing the item co-occurrence relationships across different sessions, hicg-cl improves the recommendation performance of hicg. we conduct extensive experiments on three real-world recommendation datasets, and the results verify that (i) hicg achieves the state-of-the-art performance by utilizing multiple types of behaviors on the heterogeneous graph. (ii) hicg-cl further significantly improves the recommendation performance of hicg by the proposed contrastive learning module.",,2022-10-24,,"['xiaolin zheng', 'rui wu', 'zhongxuan han', 'chaochao chen', 'linxun chen', 'bing han']"
514,2210.12941,are we really making much progress in unsupervised graph outlier   detection? revisiting the problem with new insight and superior method,cs.lg,"a large number of studies on graph outlier detection (god) have emerged in recent years due to its wide applications, in which unsupervised node outlier detection (unod) on attributed networks is an important area. unod focuses on detecting two kinds of typical outliers in graphs: the structural outlier and the contextual outlier. most existing works conduct the experiments based on the datasets with injected outliers. however, we find that the most widely-used outlier injection approach has a serious data leakage issue. by only utilizing such data leakage, a simple approach can achieve the state-of-the-art performance in detecting outliers. in addition, we observe that most existing algorithms have performance drops with varied injection settings. the other major issue is on balanced detection performance between the two types of outliers, which has not been considered by existing studies. in this paper, we analyze the cause of the data leakage issue in depth since the injection approach is a building block to advance unod. moreover, we devise a novel variance-based model to detect structural outliers, which is more robust to different injection settings. on top of this, we propose a new framework, variance-based graph outlier detection (vgod), which combines our variance-based model and attribute reconstruction model to detect outliers in a balanced way. finally, we conduct extensive experiments to demonstrate the effectiveness and the efficiency of vgod. the results on 5 real-world datasets validate that vgod achieves not only the best performance in detecting outliers but also a balanced detection performance between structural and contextual outliers.",,2022-10-24,,"['yihong huang', 'liping wang', 'fan zhang', 'xuemin lin']"
515,2210.12947,it-ruda: information theory assisted robust unsupervised domain   adaptation,cs.lg cs.cv,"distribution shift between train (source) and test (target) datasets is a common problem encountered in machine learning applications. one approach to resolve this issue is to use the unsupervised domain adaptation (uda) technique that carries out knowledge transfer from a label-rich source domain to an unlabeled target domain. outliers that exist in either source or target datasets can introduce additional challenges when using uda in practice. in this paper, $\alpha$-divergence is used as a measure to minimize the discrepancy between the source and target distributions while inheriting robustness, adjustable with a single parameter $\alpha$, as the prominent feature of this measure. here, it is shown that the other well-known divergence-based uda techniques can be derived as special cases of the proposed method. furthermore, a theoretical upper bound is derived for the loss in the target domain in terms of the source loss and the initial $\alpha$-divergence between the two domains. the robustness of the proposed method is validated through testing on several benchmarked datasets in open-set and partial uda setups where extra classes existing in target and source datasets are considered as outliers.",,2022-10-24,,"['shima rashidi', 'ruwan tennakoon', 'aref miri rekavandi', 'papangkorn jessadatavornwong', 'amanda freis', 'garret huff', 'mark easton', 'adrian mouritz', 'reza hoseinnezhad', 'alireza bab-hadiashar']"
516,2210.12949,enhancing label consistency on document-level named entity recognition,cs.cl cs.ai cs.lg,"named entity recognition (ner) is a fundamental part of extracting information from documents in biomedical applications. a notable advantage of ner is its consistency in extracting biomedical entities in a document context. although existing document ner models show consistent predictions, they still do not meet our expectations. we investigated whether the adjectives and prepositions within an entity cause a low label consistency, which results in inconsistent predictions. in this paper, we present our method, conner, which enhances the label dependency of modifiers (e.g., adjectives and prepositions) to achieve higher label agreement. conner refines the draft labels of the modifiers to improve the output representations of biomedical entities. the effectiveness of our method is demonstrated on four popular biomedical ner datasets; in particular, its efficacy is proved on two datasets with 7.5-8.6% absolute improvements in the f1 score. we interpret that our conner method is effective on datasets that have intrinsically low label consistency. in the qualitative analysis, we demonstrate how our approach makes the ner model generate consistent predictions. our code and resources are available at https://github.com/dmis-lab/conner/.",,2022-10-24,,"['minbyul jeong', 'jaewoo kang']"
517,2210.12952,ares: a system-oriented wargame framework for adversarial ml,cs.lg cs.ai cs.cr,"since the discovery of adversarial attacks against machine learning models nearly a decade ago, research on adversarial machine learning has rapidly evolved into an eternal war between defenders, who seek to increase the robustness of ml models against adversarial attacks, and adversaries, who seek to develop better attacks capable of weakening or defeating these defenses. this domain, however, has found little buy-in from ml practitioners, who are neither overtly concerned about these attacks affecting their systems in the real world nor are willing to trade off the accuracy of their models in pursuit of robustness against these attacks.   in this paper, we motivate the design and implementation of ares, an evaluation framework for adversarial ml that allows researchers to explore attacks and defenses in a realistic wargame-like environment. ares frames the conflict between the attacker and defender as two agents in a reinforcement learning environment with opposing objectives. this allows the introduction of system-level evaluation metrics such as time to failure and evaluation of complex strategies such as moving target defenses. we provide the results of our initial exploration involving a white-box attacker against an adversarially trained defender.",,2022-10-24,,"['farhan ahmed', 'pratik vaishnavi', 'kevin eykholt', 'amir rahmati']"
518,2210.12953,implementation of trained factorization machine recommendation system on   quantum annealer,quant-ph cs.lg,"factorization machine (fm) is the most commonly used model to build a recommendation system since it can incorporate side information to improve performance. however, producing item suggestions for a given user with a trained fm is time-consuming. it requires a run-time of $o((n_m \log n_m)^2)$, where $n_m$ is the number of items in the dataset. to address this problem, we propose a quadratic unconstrained binary optimization (qubo) scheme to combine with fm and apply quantum annealing (qa) computation. compared to classical methods, this hybrid algorithm provides a faster than quadratic speedup in finding good user suggestions. we then demonstrate the aforementioned computational advantage on current nisq hardware by experimenting with a real example on a d-wave annealer.",,2022-10-24,,"['chen-yu liu', 'hsin-yu wang', 'pei-yen liao', 'ching-jui lai', 'min-hsiu hsieh']"
519,2210.12957,on the optimization and pruning for bayesian deep learning,cs.lg stat.co,"the goal of bayesian deep learning is to provide uncertainty quantification via the posterior distribution. however, exact inference over the weight space is computationally intractable due to the ultra-high dimensions of the neural network. variational inference (vi) is a promising approach, but naive application on weight space does not scale well and often underperform on predictive accuracy. in this paper, we propose a new adaptive variational bayesian algorithm to train neural networks on weight space that achieves high predictive accuracy. by showing that there is an equivalence to stochastic gradient hamiltonian monte carlo(sghmc) with preconditioning matrix, we then propose an mcmc within em algorithm, which incorporates the spike-and-slab prior to capture the sparsity of the neural network. the em-mcmc algorithm allows us to perform optimization and model pruning within one-shot. we evaluate our methods on cifar-10, cifar-100 and imagenet datasets, and demonstrate that our dense model can reach the state-of-the-art performance and our sparse model perform very well compared to previously proposed pruning schemes.",,2022-10-24,,"['xiongwen ke', 'yanan fan']"
